SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
lightguide100stretch,83-Stretch,16.400,98.799,28.794,1.692
lightguide100stretch,83-Hold,16.500,99.143,29.138,1.636
lightguide100stretch,84-Stretch,16.600,99.15,29.145,1.636
lightguide100stretch,84-Hold,16.700,99.494,29.489,1.747
lightguide100stretch,85-Stretch,16.800,99.502,29.497,1.580
lightguide100stretch,85-Hold,16.900,99.845,29.84,1.692
lightguide100stretch,86-Stretch,17.000,99.853,29.848,1.525
lightguide100stretch,86-Hold,17.100,100.196,30.191,1.692
lightguide100stretch,87-Stretch,17.200,100.204,30.199,1.692
lightguide100stretch,87-Hold,17.300,100.547,30.542,1.747
lightguide100stretch,88-Stretch,17.400,100.555,30.55,1.747
lightguide100stretch,88-Hold,17.500,100.898,30.893,1.747
lightguide100stretch,89-Stretch,17.600,100.906,30.901,1.747
lightguide100stretch,89-Hold,17.700,101.249,31.244,1.747
lightguide100stretch,90-Stretch,17.800,101.257,31.252,1.803
lightguide100stretch,90-Hold,17.900,101.6,31.595,1.803
lightguide100stretch,91-Stretch,18.000,101.608,31.603,1.803
lightguide100stretch,91-Hold,18.100,101.952,31.947,1.803
lightguide100stretch,92-Stretch,18.200,101.959,31.954,1.692
lightguide100stretch,92-Hold,18.300,102.303,32.298,1.803
lightguide100stretch,93-Stretch,18.400,102.311,32.306,1.747
lightguide100stretch,93-Hold,18.500,102.654,32.649,1.914
lightguide100stretch,94-Stretch,18.600,102.662,32.657,1.859
lightguide100stretch,94-Hold,18.700,103.005,33,1.859
lightguide100stretch,95-Stretch,18.800,103.013,33.008,1.914
lightguide100stretch,95-Hold,18.900,103.356,33.351,1.914
lightguide100stretch,96-Stretch,19.000,103.364,33.359,1.859
lightguide100stretch,96-Hold,19.100,103.707,33.702,1.970
lightguide100stretch,97-Stretch,19.200,103.715,33.71,1.859
lightguide100stretch,97-Hold,19.300,104.058,34.053,1.914
lightguide100stretch,98-Stretch,19.400,104.066,34.061,1.914
lightguide100stretch,98-Hold,19.500,104.409,34.404,1.914
lightguide100stretch,99-Stretch,19.600,104.417,34.412,1.747
lightguide100stretch,99-Hold,19.700,104.76,34.755,2.026
lightguide100stretch,100-Stretch,19.800,104.768,34.763,1.970
lightguide100stretch,100-Hold,19.900,105.112,35.107,1.970
lightguide100stretch,100-Recover,20.000,105.112,35.107,2.026
lightguide100stretch,100-Recover,20.000,105.112,35.107,2.026
